City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
454,Nisia Floresta,BR,2022-05-16 04:12:16,-6.0911,-35.2086,76.01,94,97,5.73,overcast clouds
455,Emerald,AU,2022-05-16 04:12:17,-23.5333,148.1667,81.34,59,5,8.97,clear sky
456,Yelets,RU,2022-05-16 04:12:17,52.6237,38.5017,47.07,85,76,14.5,broken clouds
457,Kahului,US,2022-05-16 04:06:41,20.8947,-156.47,80.62,66,40,14.97,scattered clouds
458,Seoul,KR,2022-05-16 04:12:13,37.5683,126.9778,74.59,28,5,12.12,clear sky
459,Sao Filipe,CV,2022-05-16 04:02:40,14.8961,-24.4956,74.62,76,88,6.78,overcast clouds
460,Abeche,TD,2022-05-16 04:12:18,13.8292,20.8324,79.92,41,89,5.73,overcast clouds
461,Nishihara,JP,2022-05-16 04:12:19,26.1842,127.7558,65.86,94,100,14.97,light intensity shower rain
462,Muros,ES,2022-05-16 04:04:07,42.7762,-9.0603,62.17,87,97,10.8,overcast clouds
463,Alamogordo,US,2022-05-16 04:12:19,32.8995,-105.9603,77.02,5,0,5.75,clear sky
464,Komsomolskiy,UZ,2022-05-16 04:10:57,40.4272,71.7189,66.92,68,0,0.0,clear sky
465,Aswan,EG,2022-05-16 04:04:31,24.0934,32.907,81.45,18,98,17.0,overcast clouds
466,Codrington,AU,2022-05-16 04:04:22,-38.2667,141.9667,57.67,57,97,19.64,overcast clouds
467,Mount Pleasant,US,2022-05-16 04:08:10,32.7941,-79.8626,73.99,90,0,5.75,clear sky
468,Acapulco,MX,2022-05-16 04:03:35,16.8634,-99.8901,84.02,61,20,5.75,few clouds
469,Natal,BR,2022-05-16 04:12:21,-5.795,-35.2094,75.85,100,40,3.44,scattered clouds
470,Armidale,AU,2022-05-16 04:12:21,-30.5167,151.65,66.04,75,72,6.15,broken clouds
471,Ostrovnoy,RU,2022-05-16 04:04:20,68.0531,39.5131,36.88,81,25,8.75,scattered clouds
472,Bongandanga,CD,2022-05-16 04:12:22,1.5,21.05,69.22,98,64,1.21,light rain
473,Asau,RO,2022-05-16 04:04:02,46.4333,26.4,60.96,72,69,1.45,broken clouds
474,Coahuayana,MX,2022-05-16 04:06:47,18.7333,-103.6833,74.79,70,83,0.43,broken clouds
475,Malanje,AO,2022-05-16 04:12:23,-9.5402,16.341,59.67,72,57,3.29,broken clouds
476,Tsogni,GA,2022-05-16 04:12:23,-2.7942,10.0988,76.26,92,99,4.23,overcast clouds
477,Ornskoldsvik,SE,2022-05-16 04:07:10,63.2909,18.7153,41.72,64,1,13.58,clear sky
478,Ziebice,PL,2022-05-16 04:12:24,50.6012,17.0406,51.35,83,40,1.9,scattered clouds
479,Praia Da Vitoria,PT,2022-05-16 04:07:38,38.7333,-27.0667,56.75,82,32,30.91,scattered clouds
480,Lubango,AO,2022-05-16 04:10:31,-14.9172,13.4925,59.88,52,53,2.62,broken clouds
481,Barranca,PE,2022-05-16 04:12:25,-10.75,-77.7667,62.04,87,23,6.04,few clouds
482,Umm Bab,QA,2022-05-16 04:12:25,25.2142,50.8072,81.01,51,0,7.52,clear sky
483,Luwuk,ID,2022-05-16 04:12:26,-0.9516,122.7875,84.36,82,58,2.75,broken clouds
484,Cidreira,BR,2022-05-16 04:03:56,-30.1811,-50.2056,57.49,79,79,12.75,broken clouds
485,Keetmanshoop,NA,2022-05-16 04:12:27,-26.5833,18.1333,59.43,26,0,9.13,clear sky
486,College,US,2022-05-16 04:05:43,64.8569,-147.8028,47.21,58,75,12.66,broken clouds
487,Maceio,BR,2022-05-16 04:12:30,-9.6658,-35.7353,72.84,94,75,3.44,broken clouds
488,Coihaique,CL,2022-05-16 04:05:03,-45.5752,-72.0662,30.81,100,92,2.3,mist
489,General Pico,AR,2022-05-16 04:12:31,-35.6566,-63.7568,41.34,69,2,9.15,clear sky
490,Bud,US,2022-05-16 04:12:31,39.447,-86.1758,64.42,90,100,5.53,light rain
491,Saint-Francois,FR,2022-05-16 04:12:32,46.4154,3.9054,58.68,94,100,3.44,overcast clouds
492,Dalbandin,PK,2022-05-16 04:12:32,28.8947,64.4101,79.21,17,0,2.42,clear sky
493,Maunabo,PR,2022-05-16 04:12:33,18.0072,-65.8993,76.84,83,43,11.59,scattered clouds
494,Sitka,US,2022-05-16 04:01:14,57.0531,-135.33,44.98,88,99,5.28,overcast clouds
495,Haines Junction,CA,2022-05-16 04:12:33,60.7522,-137.5108,41.31,85,73,0.85,broken clouds
496,Lander,US,2022-05-16 04:08:38,42.833,-108.7307,58.01,45,0,10.36,clear sky
497,Cornwall,CA,2022-05-16 04:12:34,45.0181,-74.7281,65.44,100,0,4.61,clear sky
498,Latung,PH,2022-05-16 04:12:35,5.5,120.8833,82.85,71,49,1.63,scattered clouds
499,Keelung,TW,2022-05-16 04:12:35,25.1283,121.7419,65.57,92,100,9.98,overcast clouds
500,Balkanabat,TM,2022-05-16 04:06:14,39.5108,54.3671,76.77,29,33,2.84,scattered clouds
501,Teeli,RU,2022-05-16 04:12:36,51.0333,90.2333,65.73,32,100,0.63,overcast clouds
502,Solenzo,BF,2022-05-16 04:12:36,12.1833,-4.0833,88.3,40,73,5.48,broken clouds
503,Cartagena,CO,2022-05-16 04:10:10,10.3997,-75.5144,82.02,89,20,2.3,few clouds
504,Brokopondo,SR,2022-05-16 04:12:37,4.75,-55.1667,76.95,93,100,8.08,heavy intensity rain
505,Goure,NE,2022-05-16 04:12:38,13.9835,10.2704,75.76,20,9,9.75,clear sky
506,Nelson Bay,AU,2022-05-16 04:12:38,-32.7167,152.15,77.0,53,0,1.99,clear sky
507,Saint-Augustin,CA,2022-05-16 04:04:56,51.226,-58.6502,37.83,60,64,1.7,broken clouds
508,North Battleford,CA,2022-05-16 04:12:39,52.7834,-108.2847,50.61,55,36,5.37,scattered clouds
509,San Vicente,AR,2022-05-16 04:12:39,-26.6167,-54.1333,52.2,94,89,4.56,overcast clouds
510,Tyazhinskiy,RU,2022-05-16 04:12:40,56.116,88.524,69.69,45,96,12.28,overcast clouds
511,Baijiantan,CN,2022-05-16 04:12:41,45.6333,85.1833,76.01,30,62,2.59,broken clouds
512,Bakel,SN,2022-05-16 04:12:41,14.905,-12.4568,87.89,11,2,8.81,clear sky
513,West Bay,KY,2022-05-16 04:12:42,19.3667,-81.4167,80.08,81,26,13.38,scattered clouds
514,Mehran,IR,2022-05-16 04:08:02,33.1222,46.1646,88.5,17,8,12.03,clear sky
515,Kirovo-Chepetsk,RU,2022-05-16 04:12:43,58.5539,50.0399,51.15,73,16,2.26,few clouds
516,Coxim,BR,2022-05-16 04:12:43,-18.5067,-54.76,69.94,97,100,3.96,overcast clouds
517,Wonthaggi,AU,2022-05-16 04:12:44,-38.6044,145.5913,57.81,68,85,18.84,overcast clouds
518,Mutis,CO,2022-05-16 04:12:44,6.2262,-77.4044,79.32,87,100,3.06,moderate rain
519,Sabang,ID,2022-05-16 04:12:45,5.8933,95.3214,84.22,75,98,16.28,overcast clouds
520,Duiwelskloof,ZA,2022-05-16 04:12:45,-23.6934,30.14,57.85,96,88,3.24,overcast clouds
521,Torbay,CA,2022-05-16 04:00:53,47.6666,-52.7314,30.27,89,74,4.0,broken clouds
522,Goderich,CA,2022-05-16 04:12:46,43.7501,-81.7165,57.9,100,100,3.71,overcast clouds
523,Marsh Harbour,BS,2022-05-16 04:04:13,26.5412,-77.0636,77.95,82,89,10.25,overcast clouds
524,Abaza,RU,2022-05-16 04:12:46,52.655,90.0928,59.32,77,100,5.17,light rain
525,Mount Vernon,US,2022-05-16 04:07:56,40.9126,-73.8371,69.48,85,75,6.91,broken clouds
526,Belaya Gora,RU,2022-05-16 04:04:58,68.5333,146.4167,28.47,83,100,17.0,overcast clouds
527,Sechura,PE,2022-05-16 04:04:43,-5.5569,-80.8222,66.67,78,82,12.75,broken clouds
528,Sistranda,NO,2022-05-16 04:05:23,63.7256,8.834,39.16,59,100,10.07,overcast clouds
529,Ballina,AU,2022-05-16 04:12:47,-28.8667,153.5667,80.78,87,30,7.63,scattered clouds
530,Svetlogorsk,BY,2022-05-16 04:12:48,52.6333,29.7333,45.68,81,47,8.32,scattered clouds
531,Sid,RS,2022-05-16 04:12:48,45.1283,19.2264,53.67,74,0,3.15,clear sky
532,Lahij,YE,2022-05-16 04:12:49,13.1667,44.5833,88.48,22,1,2.48,clear sky
533,Flin Flon,CA,2022-05-16 04:04:17,54.7682,-101.865,33.08,97,100,7.31,light snow
534,Russell,US,2022-05-16 04:12:49,32.3502,-85.1999,71.2,88,0,3.44,clear sky
535,Barinas,VE,2022-05-16 04:12:50,8.6226,-70.2075,77.29,68,100,4.94,overcast clouds
536,Skegness,GB,2022-05-16 04:12:50,53.1436,0.3363,55.35,95,100,14.47,overcast clouds
537,Briancon,FR,2022-05-16 04:12:51,44.9,6.65,51.62,90,25,2.51,scattered clouds
538,Miraflores,MX,2022-05-16 04:03:46,19.2167,-98.8083,69.03,45,26,2.86,scattered clouds
539,Ahuimanu,US,2022-05-16 04:05:05,21.4447,-157.8378,78.51,76,100,11.5,overcast clouds
540,Carlos Barbosa,BR,2022-05-16 04:12:52,-29.2975,-51.5036,51.55,98,100,3.76,overcast clouds
541,Grinnell,US,2022-05-16 04:12:52,41.743,-92.7224,62.11,69,0,9.22,clear sky
542,Phonhong,LA,2022-05-16 04:12:53,18.5007,102.4166,78.46,93,96,0.65,overcast clouds
543,Kemijarvi,FI,2022-05-16 04:12:53,66.7131,27.4306,39.96,84,97,7.45,light rain
544,Omboue,GA,2022-05-16 04:12:54,-1.5746,9.2618,77.79,92,100,6.24,light rain
545,Mporokoso,ZM,2022-05-16 04:12:54,-9.3727,30.125,56.88,78,8,8.37,clear sky
546,Morehead,US,2022-05-16 04:12:54,37.2711,-87.1764,69.55,78,0,3.44,clear sky
547,Ambilobe,MG,2022-05-16 04:04:28,-13.2,49.05,70.75,81,6,2.82,clear sky
548,Bilma,NE,2022-05-16 04:06:10,18.6853,12.9164,74.89,22,0,10.78,clear sky
549,Remontnoye,RU,2022-05-16 04:12:55,46.5614,43.6501,57.74,70,61,14.23,broken clouds
550,Raymond,US,2022-05-16 04:12:56,43.9015,-70.4703,58.6,90,100,2.59,overcast clouds
551,Olinda,BR,2022-05-16 04:04:10,-8.0089,-34.8553,78.53,89,75,2.3,mist
552,Mirnyy,RU,2022-05-16 04:12:56,62.5353,113.9611,44.24,65,100,8.99,overcast clouds
553,Halifax,CA,2022-05-16 04:09:18,44.6453,-63.5724,48.09,96,100,5.99,overcast clouds
554,Camopi,GF,2022-05-16 04:12:57,3.1655,-52.3158,74.23,100,100,1.36,overcast clouds
555,Havelock,US,2022-05-16 04:12:58,34.8791,-76.9013,73.38,91,89,3.0,overcast clouds
556,Tazovskiy,RU,2022-05-16 04:12:58,67.4667,78.7,45.25,85,100,5.97,overcast clouds
557,Mersin,TR,2022-05-16 04:12:59,36.862,34.6509,64.45,69,0,5.66,clear sky
558,Dunmore Town,BS,2022-05-16 04:12:59,25.5,-76.65,78.78,82,100,11.01,overcast clouds
559,Washougal,US,2022-05-16 04:12:59,45.5826,-122.3534,63.03,78,36,4.0,scattered clouds
560,Whitianga,NZ,2022-05-16 04:13:00,-36.8333,175.7,66.33,87,100,11.05,overcast clouds
561,Comodoro Rivadavia,AR,2022-05-16 04:03:57,-45.8667,-67.5,47.3,65,16,8.95,few clouds
562,Riyadh,SA,2022-05-16 04:08:47,24.6877,46.7219,77.14,9,0,6.42,clear sky
563,Kirakira,SB,2022-05-16 04:13:01,-10.4544,161.9205,84.27,71,37,1.7,scattered clouds
564,Laguna,US,2022-05-16 04:13:01,38.421,-121.4238,73.11,58,0,10.36,clear sky
565,Antofagasta,CL,2022-05-16 04:13:02,-23.65,-70.4,56.48,74,99,5.75,overcast clouds
566,Sandpoint,US,2022-05-16 04:13:02,48.2766,-116.5533,55.69,77,100,3.44,overcast clouds
567,Kalevala,RU,2022-05-16 04:13:03,65.2,31.1667,44.4,82,100,2.28,overcast clouds
568,Waldoboro,US,2022-05-16 04:13:03,44.0954,-69.3756,54.75,98,100,3.87,overcast clouds
569,Atambua,ID,2022-05-16 04:13:04,-9.1061,124.8925,85.44,58,0,3.76,clear sky
570,Ceuta,ES,2022-05-16 04:13:04,35.8903,-5.3075,64.44,86,35,11.74,scattered clouds
571,Ulladulla,AU,2022-05-16 04:13:05,-35.35,150.4667,68.77,49,0,7.0,clear sky
572,Ketchikan,US,2022-05-16 04:05:34,55.3422,-131.6461,45.34,95,100,5.12,moderate rain
573,Dera Bugti,PK,2022-05-16 04:13:05,29.0307,69.151,98.58,8,0,9.13,clear sky
574,Rio Grande,BR,2022-05-16 04:12:17,-32.035,-52.0986,47.95,66,3,16.53,clear sky
575,Zyryanka,RU,2022-05-16 04:07:06,65.75,150.85,36.7,80,100,5.59,overcast clouds
576,Hengshui,CN,2022-05-16 04:13:06,37.7322,115.7011,84.43,10,0,8.41,clear sky
577,Xining,CN,2022-05-16 04:13:07,36.6167,101.7667,51.44,41,6,4.18,clear sky
578,Banepa,NP,2022-05-16 04:13:07,27.6298,85.5214,75.52,78,40,2.3,scattered clouds
579,Dukat,RU,2022-05-16 04:13:08,62.55,155.55,34.29,94,100,7.14,overcast clouds
580,Ulaangom,MN,2022-05-16 04:13:09,49.9811,92.0667,68.56,14,100,2.84,overcast clouds
581,Vao,NC,2022-05-16 04:10:48,-22.6667,167.4833,73.92,76,23,18.37,few clouds
582,Coquimbo,CL,2022-05-16 04:03:16,-29.9533,-71.3436,54.72,89,8,1.74,clear sky
583,Horsham,GB,2022-05-16 04:03:15,51.064,-0.3272,57.94,91,96,9.01,overcast clouds
584,Kandrian,PG,2022-05-16 04:13:10,-6.2167,149.55,86.34,62,54,8.28,broken clouds
585,Encruzilhada,BR,2022-05-16 04:13:10,-15.5314,-40.9094,64.83,98,97,0.92,overcast clouds
586,Ozuluama,MX,2022-05-16 04:13:11,21.6667,-97.85,73.72,84,1,9.26,clear sky
587,Wolfsburg,DE,2022-05-16 04:13:11,52.4333,10.8,50.83,86,27,6.87,scattered clouds
588,Luganville,VU,2022-05-16 04:13:12,-15.5333,167.1667,81.18,71,77,11.92,broken clouds
589,Canto Do Buriti,BR,2022-05-16 04:13:12,-8.11,-42.9444,74.68,70,95,2.91,overcast clouds
590,Samana,DO,2022-05-16 04:13:12,19.2056,-69.3369,76.1,88,99,6.89,overcast clouds
591,Susangerd,IR,2022-05-16 04:13:13,31.5608,48.1831,93.24,12,2,4.65,clear sky
592,Ayolas,PY,2022-05-16 04:13:13,-27.4,-56.9,48.63,78,0,6.35,clear sky
593,La Uvita,CO,2022-05-16 04:13:14,6.3168,-72.5603,53.1,88,93,5.66,overcast clouds
594,Kuryk,KZ,2022-05-16 04:13:14,43.2,51.65,68.29,48,34,2.33,scattered clouds
595,Bonavista,CA,2022-05-16 04:07:12,48.6499,-53.1147,31.33,82,14,5.12,few clouds
596,Gboko,NG,2022-05-16 04:13:15,7.3179,8.9951,76.66,85,93,5.79,overcast clouds
597,Vardo,NO,2022-05-16 04:13:15,70.3705,31.1107,37.38,75,100,12.66,overcast clouds
598,Mattawa,US,2022-05-16 04:13:16,46.7379,-119.9028,66.2,67,14,1.01,few clouds
599,Mount Darwin,ZW,2022-05-16 04:13:17,-16.7725,31.5838,50.4,89,0,3.4,clear sky
600,Ateli,IN,2022-05-16 04:13:17,28.1,76.2833,100.47,12,37,15.28,scattered clouds
601,Kamenka,RU,2022-05-16 04:07:54,51.3223,42.7678,48.9,88,55,10.94,broken clouds
602,Roebourne,AU,2022-05-16 04:13:18,-20.7833,117.1333,83.93,30,17,13.91,few clouds
603,Rutana,BI,2022-05-16 04:13:18,-3.8667,30.1,57.27,93,100,0.29,light rain
604,Carutapera,BR,2022-05-16 04:13:19,-1.195,-46.02,76.66,94,100,5.41,overcast clouds
605,Kjopsvik,NO,2022-05-16 04:13:22,68.097,16.3742,39.16,96,100,5.75,overcast clouds
606,Abu Samrah,SY,2022-05-16 04:13:23,35.3029,37.1841,62.53,72,0,16.4,clear sky
607,Tucuman,AR,2022-05-16 04:13:23,-26.8241,-65.2226,50.0,100,100,3.44,overcast clouds
608,Marsa Matruh,EG,2022-05-16 04:07:57,31.3525,27.2453,64.36,83,96,8.14,overcast clouds
609,Pacific Grove,US,2022-05-16 04:03:24,36.6177,-121.9166,61.25,85,20,10.36,few clouds
610,Lata,PT,2022-05-16 04:04:11,40.1629,-8.3327,57.92,88,100,4.68,overcast clouds
611,La Reforma,MX,2022-05-16 04:13:24,25.0833,-108.05,74.95,69,65,1.03,broken clouds
612,Paamiut,GL,2022-05-16 04:06:51,61.994,-49.6678,32.72,63,3,5.32,clear sky
613,Sandwick,GB,2022-05-16 04:13:25,60.0,-1.25,46.22,93,100,17.27,mist
614,Krasnoselkup,RU,2022-05-16 04:13:25,65.7,82.4667,49.96,87,100,8.63,moderate rain
615,Camana,PE,2022-05-16 04:13:26,-16.6228,-72.7111,64.24,86,27,7.25,scattered clouds
616,Sabha,LY,2022-05-16 04:05:21,27.0377,14.4283,67.51,23,0,10.11,clear sky
617,Kisangani,CD,2022-05-16 04:06:15,0.5167,25.2,70.09,99,89,2.06,overcast clouds
618,Haicheng,CN,2022-05-16 04:13:27,40.8516,122.7475,74.41,20,64,8.59,broken clouds
619,Norman Wells,CA,2022-05-16 04:13:27,65.282,-126.8329,50.5,66,51,9.08,broken clouds
620,Chicama,PE,2022-05-16 04:13:28,-7.8447,-79.1469,61.34,76,73,6.78,broken clouds
621,San Carlos De Bariloche,AR,2022-05-16 04:13:28,-41.1456,-71.3082,40.24,49,75,3.87,broken clouds
622,Lima,PE,2022-05-16 04:13:01,-12.0432,-77.0282,62.91,81,41,10.36,scattered clouds
623,Solnechnyy,RU,2022-05-16 04:13:29,50.7214,136.6319,52.95,45,99,8.23,overcast clouds
624,Hobyo,SO,2022-05-16 04:12:08,5.3505,48.5268,80.91,75,3,23.11,clear sky
625,Amuntai,ID,2022-05-16 04:13:30,-2.4177,115.2494,93.16,53,70,1.59,broken clouds
626,Ayagoz,KZ,2022-05-16 04:07:07,47.9714,80.4392,65.97,50,3,1.72,clear sky
627,Quang Ngai,VN,2022-05-16 04:13:30,15.1167,108.8,79.21,90,100,3.2,overcast clouds
628,Marystown,CA,2022-05-16 04:13:31,47.1666,-55.1483,40.86,100,94,10.71,overcast clouds
629,Urucara,BR,2022-05-16 04:13:31,-2.5364,-57.76,74.53,98,100,1.66,light rain
630,Itarema,BR,2022-05-16 04:05:47,-2.9248,-39.9167,75.45,93,51,8.79,broken clouds
631,Adilabad,IN,2022-05-16 04:10:54,19.6667,78.5333,101.21,30,24,9.71,few clouds
632,Hoshcha,UA,2022-05-16 04:13:32,50.6003,26.6744,46.69,86,8,5.12,clear sky
633,Eskisehir,TR,2022-05-16 04:10:39,39.7767,30.5206,51.71,93,0,4.61,clear sky
634,Fairhope,US,2022-05-16 04:13:33,30.523,-87.9033,72.68,75,0,6.91,clear sky
635,Thunder Bay,CA,2022-05-16 04:00:21,48.4001,-89.3168,46.2,73,36,6.46,scattered clouds
636,Khani,GE,2022-05-16 04:13:33,41.9563,42.9566,47.77,92,100,3.56,light rain
637,Kattivakkam,IN,2022-05-16 04:13:34,13.2167,80.3167,86.09,82,100,8.25,overcast clouds
638,Lilongwe,MW,2022-05-16 04:13:34,-13.9669,33.7873,53.8,93,0,6.91,clear sky
639,Pottstown,US,2022-05-16 04:12:27,40.2454,-75.6496,69.39,85,0,1.99,clear sky
640,Sola,VU,2022-05-16 04:06:43,-13.8833,167.55,80.56,72,100,16.53,overcast clouds
641,Roura,GF,2022-05-16 04:13:35,4.7263,-52.3274,81.97,100,75,0.0,broken clouds
642,Kununurra,AU,2022-05-16 04:11:14,-15.7667,128.7333,94.98,36,1,9.22,clear sky
643,Terra Roxa,BR,2022-05-16 04:13:36,-23.8557,-50.0314,54.63,97,3,2.51,clear sky
644,Bardiyah,LY,2022-05-16 04:12:32,31.7561,25.0865,64.58,82,0,7.11,clear sky
645,Ternate,ID,2022-05-16 04:13:36,0.8,127.4,86.27,64,57,3.06,broken clouds
646,Vanimo,PG,2022-05-16 04:04:24,-2.6741,141.3028,88.45,56,73,5.39,broken clouds
647,Berlevag,NO,2022-05-16 04:13:37,70.8578,29.0864,37.4,87,100,8.05,light rain
648,Nyurba,RU,2022-05-16 04:13:37,63.2842,118.3319,44.35,61,79,9.71,broken clouds
649,Almunecar,ES,2022-05-16 04:13:38,36.7339,-3.6907,70.23,69,68,11.12,broken clouds
650,Yagodnoye,RU,2022-05-16 04:13:38,62.55,149.6667,35.06,100,100,3.27,overcast clouds
651,Kortkeros,RU,2022-05-16 04:13:39,61.8106,51.5806,50.18,71,94,2.24,overcast clouds
652,Sept-Iles,CA,2022-05-16 04:05:18,50.2001,-66.3821,41.52,84,100,14.97,moderate rain
653,Mitsamiouli,KM,2022-05-16 04:13:40,-11.3847,43.2844,79.59,66,4,6.82,clear sky
654,Bougouni,ML,2022-05-16 04:13:40,11.417,-7.479,80.19,47,20,5.37,few clouds
655,Rzhaksa,RU,2022-05-16 04:13:40,52.1338,42.0264,47.95,89,42,11.48,scattered clouds
656,Port-Gentil,GA,2022-05-16 04:07:21,-0.7193,8.7815,80.2,86,89,9.73,light rain
657,Muyezerskiy,RU,2022-05-16 04:13:41,63.9333,31.65,41.13,93,100,5.08,overcast clouds
658,Hokitika,NZ,2022-05-16 04:13:42,-42.7167,170.9667,60.19,81,38,3.8,scattered clouds
659,Sorada,IN,2022-05-16 04:13:42,19.75,84.4333,99.95,38,22,2.66,few clouds
660,Beloha,MG,2022-05-16 04:03:43,-25.1667,45.05,66.69,84,0,11.92,clear sky
661,Manokwari,ID,2022-05-16 04:13:43,-0.8667,134.0833,82.6,71,84,5.53,broken clouds
662,Arvika,SE,2022-05-16 04:13:43,59.6553,12.5852,43.41,54,95,2.89,overcast clouds
663,Hirado,JP,2022-05-16 04:13:44,33.3597,129.5531,63.97,58,96,8.7,overcast clouds
664,Bambanglipuro,ID,2022-05-16 04:13:44,-7.95,110.2833,86.5,66,74,7.47,broken clouds
665,Kendari,ID,2022-05-16 04:04:49,-3.945,122.4989,86.43,69,19,3.31,few clouds
666,Arlit,NE,2022-05-16 04:06:34,18.7369,7.3853,78.46,17,1,6.44,clear sky
667,Imeni Poliny Osipenko,RU,2022-05-16 04:13:45,52.4201,136.4853,52.93,39,100,4.83,overcast clouds
668,Aalen,DE,2022-05-16 04:13:46,48.8378,10.0933,58.98,72,99,3.85,overcast clouds
669,Princeton,US,2022-05-16 04:13:46,25.5384,-80.4089,81.01,92,0,5.75,clear sky
670,Hami,CN,2022-05-16 04:05:43,42.8,93.45,79.72,4,100,6.55,overcast clouds
671,Juegang,CN,2022-05-16 04:13:47,32.3174,121.1855,78.94,36,2,5.32,clear sky
672,Ziro,IN,2022-05-16 04:13:48,27.6333,93.8333,52.54,99,100,2.17,overcast clouds
673,Gizo,SB,2022-05-16 04:13:48,-8.103,156.8419,83.39,70,17,5.97,light rain
674,Saldanha,ZA,2022-05-16 04:05:58,-33.0117,17.9442,61.77,39,1,8.32,clear sky
675,Ulcinj,ME,2022-05-16 04:13:49,41.9294,19.2244,61.99,78,0,3.91,clear sky
676,Beidao,CN,2022-05-16 04:13:49,34.5686,105.8933,66.09,30,0,0.27,clear sky
677,Southport,GB,2022-05-16 04:13:50,53.6478,-3.0065,56.8,94,100,14.67,overcast clouds
678,Shimoda,JP,2022-05-16 04:13:50,34.6667,138.95,58.1,91,100,9.42,light rain
679,Povenets,RU,2022-05-16 04:13:51,62.8487,34.8262,37.78,84,98,8.1,overcast clouds
680,Caranavi,BO,2022-05-16 04:13:51,-15.8167,-67.55,63.32,100,99,1.77,overcast clouds
681,Bani Walid,LY,2022-05-16 04:13:51,31.7566,13.9942,72.18,24,0,10.89,clear sky
682,Ilebo,CD,2022-05-16 04:13:52,-4.3167,20.5833,69.28,84,66,1.28,broken clouds
683,Boende,CD,2022-05-16 04:13:53,-0.2167,20.8667,71.02,93,87,1.68,light rain
